item_id,order_id,product_name,category,price,quantity
I-001499,O-00483,Noise Cancelling Headphones,Electronics,300,2
I-001500,O-00483,Standing Desk,Furniture,600,3
I-001501,O-00483,Webcam 1080p,Accessories,80,2
I-001502,O-00484,Office Chair,Furniture,250,1
I-001503,O-00484,Webcam 1080p,Accessories,80,3
I-001504,O-00484,Office Chair,Furniture,250,3
I-001505,O-00484,Webcam 1080p,Accessories,80,3
I-001506,O-00484,Standing Desk,Furniture,600,2
I-001507,O-00485,Wireless Mouse,Accessories,50,1
I-001508,O-00486,Wireless Mouse,Accessories,50,1
I-001509,O-00486,Mechanical Keyboard,Accessories,130,3
I-001510,O-00487,Monitor Stand,Accessories,75,2
I-001511,O-00487,Webcam 1080p,Accessories,80,3
I-001512,O-00487,Webcam 1080p,Accessories,80,3
I-001513,O-00487,Laptop Pro,Electronics,1200,2
I-001514,O-00488,Mechanical Keyboard,Accessories,130,1
I-001515,O-00488,Noise Cancelling Headphones,Electronics,300,1
I-001516,O-00488,Noise Cancelling Headphones,Electronics,300,2
I-001517,O-00488,Wireless Mouse,Accessories,50,1
I-001518,O-00489,Standing Desk,Furniture,600,3
I-001519,O-00489,Noise Cancelling Headphones,Electronics,300,3
I-001520,O-00490,Wireless Mouse,Accessories,50,1
I-001521,O-00490,Webcam 1080p,Accessories,80,1
I-001522,O-00490,Laptop Pro,Electronics,1200,2
I-001523,O-00490,Standing Desk,Furniture,600,3
I-001524,O-00490,Wireless Mouse,Accessories,50,1
I-001525,O-00491,Laptop Pro,Electronics,1200,2
I-001526,O-00491,Standing Desk,Furniture,600,2
I-001527,O-00491,Standing Desk,Furniture,600,3
I-001528,O-00492,Noise Cancelling Headphones,Electronics,300,1
I-001529,O-00493,Laptop Pro,Electronics,1200,3
I-001530,O-00494,Mechanical Keyboard,Accessories,130,1
I-001531,O-00494,Webcam 1080p,Accessories,80,3
I-001532,O-00494,4K Monitor,Electronics,400,3
I-001533,O-00494,Laptop Pro,Electronics,1200,2
I-001534,O-00495,Webcam 1080p,Accessories,80,3
I-001535,O-00495,Webcam 1080p,Accessories,80,1
I-001536,O-00495,Webcam 1080p,Accessories,80,1
I-001537,O-00496,Noise Cancelling Headphones,Electronics,300,2
I-001538,O-00497,Noise Cancelling Headphones,Electronics,300,3
I-001539,O-00497,Standing Desk,Furniture,600,2
I-001540,O-00497,Mechanical Keyboard,Accessories,130,1
I-001541,O-00498,Office Chair,Furniture,250,1
I-001542,O-00498,Office Chair,Furniture,250,1
I-001543,O-00498,Standing Desk,Furniture,600,1
I-001544,O-00498,Monitor Stand,Accessories,75,2
I-001545,O-00499,Office Chair,Furniture,250,2
I-001546,O-00499,Standing Desk,Furniture,600,2
I-001547,O-00499,4K Monitor,Electronics,400,3
I-001548,O-00499,Wireless Mouse,Accessories,50,2
I-001549,O-00500,Wireless Mouse,Accessories,50,2
I-001550,O-00500,4K Monitor,Electronics,400,2
I-001551,O-00500,Noise Cancelling Headphones,Electronics,300,2
I-001552,O-00500,Mechanical Keyboard,Accessories,130,3
I-001553,O-00500,Mechanical Keyboard,Accessories,130,3
I-001554,O-00501,Laptop Pro,Electronics,1200,3
I-001555,O-00501,Monitor Stand,Accessories,75,2
I-001556,O-00501,Monitor Stand,Accessories,75,1
I-001557,O-00501,Wireless Mouse,Accessories,50,1
I-001558,O-00502,Monitor Stand,Accessories,75,2
I-001559,O-00502,Mechanical Keyboard,Accessories,130,3
I-001560,O-00502,Office Chair,Furniture,250,3
I-001561,O-00502,Standing Desk,Furniture,600,3
I-001562,O-00502,Wireless Mouse,Accessories,50,3
I-001563,O-00503,Office Chair,Furniture,250,2
I-001564,O-00504,Webcam 1080p,Accessories,80,2
I-001565,O-00505,Wireless Mouse,Accessories,50,1
I-001566,O-00505,Wireless Mouse,Accessories,50,3
I-001567,O-00505,Webcam 1080p,Accessories,80,2
I-001568,O-00506,4K Monitor,Electronics,400,3
I-001569,O-00506,Mechanical Keyboard,Accessories,130,1
I-001570,O-00506,Webcam 1080p,Accessories,80,3
I-001571,O-00507,Monitor Stand,Accessories,75,2
I-001572,O-00507,Mechanical Keyboard,Accessories,130,2
I-001573,O-00507,Standing Desk,Furniture,600,3
I-001574,O-00507,Noise Cancelling Headphones,Electronics,300,1
I-001575,O-00508,Laptop Pro,Electronics,1200,1
I-001576,O-00508,Standing Desk,Furniture,600,1
I-001577,O-00508,Mechanical Keyboard,Accessories,130,2
I-001578,O-00508,Noise Cancelling Headphones,Electronics,300,3
I-001579,O-00508,Noise Cancelling Headphones,Electronics,300,2
I-001580,O-00509,4K Monitor,Electronics,400,3
I-001581,O-00509,Mechanical Keyboard,Accessories,130,2
I-001582,O-00509,Standing Desk,Furniture,600,2
I-001583,O-00510,Wireless Mouse,Accessories,50,3
I-001584,O-00510,Laptop Pro,Electronics,1200,2
I-001585,O-00511,Monitor Stand,Accessories,75,1
I-001586,O-00512,Monitor Stand,Accessories,75,1
I-001587,O-00513,4K Monitor,Electronics,400,2
I-001588,O-00513,Mechanical Keyboard,Accessories,130,3
I-001589,O-00514,Standing Desk,Furniture,600,3
I-001590,O-00514,Office Chair,Furniture,250,3
I-001591,O-00514,Noise Cancelling Headphones,Electronics,300,2
I-001592,O-00514,4K Monitor,Electronics,400,2
I-001593,O-00514,Standing Desk,Furniture,600,1
I-001594,O-00515,Wireless Mouse,Accessories,50,1
I-001595,O-00515,Wireless Mouse,Accessories,50,3
I-001596,O-00516,Noise Cancelling Headphones,Electronics,300,3
I-001597,O-00516,Wireless Mouse,Accessories,50,1
I-001598,O-00517,Monitor Stand,Accessories,75,3
I-001599,O-00517,4K Monitor,Electronics,400,1
I-001600,O-00518,Office Chair,Furniture,250,2
I-001601,O-00519,Mechanical Keyboard,Accessories,130,1
I-001602,O-00519,Laptop Pro,Electronics,1200,1
I-001603,O-00520,Webcam 1080p,Accessories,80,1
I-001604,O-00520,Mechanical Keyboard,Accessories,130,2
I-001605,O-00520,Noise Cancelling Headphones,Electronics,300,3
I-001606,O-00520,4K Monitor,Electronics,400,2
I-001607,O-00521,Monitor Stand,Accessories,75,1
I-001608,O-00522,Webcam 1080p,Accessories,80,3
I-001609,O-00522,Noise Cancelling Headphones,Electronics,300,2
I-001610,O-00522,Standing Desk,Furniture,600,1
I-001611,O-00522,4K Monitor,Electronics,400,2
I-001612,O-00523,Mechanical Keyboard,Accessories,130,2
I-001613,O-00523,4K Monitor,Electronics,400,1
I-001614,O-00523,4K Monitor,Electronics,400,3
I-001615,O-00523,Standing Desk,Furniture,600,1
I-001616,O-00524,Laptop Pro,Electronics,1200,2
I-001617,O-00524,4K Monitor,Electronics,400,1
I-001618,O-00524,Mechanical Keyboard,Accessories,130,2
I-001619,O-00524,Office Chair,Furniture,250,3
I-001620,O-00524,4K Monitor,Electronics,400,3
I-001621,O-00525,Mechanical Keyboard,Accessories,130,3
I-001622,O-00525,Monitor Stand,Accessories,75,1
I-001623,O-00525,Wireless Mouse,Accessories,50,2
I-001624,O-00526,Monitor Stand,Accessories,75,3
I-001625,O-00526,Mechanical Keyboard,Accessories,130,2
I-001626,O-00526,4K Monitor,Electronics,400,3
I-001627,O-00527,Wireless Mouse,Accessories,50,3
I-001628,O-00527,Office Chair,Furniture,250,3
I-001629,O-00527,Standing Desk,Furniture,600,3
I-001630,O-00527,Webcam 1080p,Accessories,80,2
I-001631,O-00528,Noise Cancelling Headphones,Electronics,300,3
I-001632,O-00528,Noise Cancelling Headphones,Electronics,300,1
I-001633,O-00528,4K Monitor,Electronics,400,3
I-001634,O-00528,Office Chair,Furniture,250,2
I-001635,O-00529,Wireless Mouse,Accessories,50,2
I-001636,O-00529,Wireless Mouse,Accessories,50,1
I-001637,O-00530,Webcam 1080p,Accessories,80,1
I-001638,O-00530,Mechanical Keyboard,Accessories,130,2
I-001639,O-00530,Office Chair,Furniture,250,2
I-001640,O-00530,4K Monitor,Electronics,400,2
I-001641,O-00531,Wireless Mouse,Accessories,50,3
I-001642,O-00531,Noise Cancelling Headphones,Electronics,300,1
I-001643,O-00532,Monitor Stand,Accessories,75,1
I-001644,O-00533,Office Chair,Furniture,250,1
I-001645,O-00533,4K Monitor,Electronics,400,3
I-001646,O-00533,Mechanical Keyboard,Accessories,130,2
I-001647,O-00533,Webcam 1080p,Accessories,80,1
I-001648,O-00533,Noise Cancelling Headphones,Electronics,300,3
I-001649,O-00534,4K Monitor,Electronics,400,1
I-001650,O-00534,Laptop Pro,Electronics,1200,1
I-001651,O-00534,Laptop Pro,Electronics,1200,3
I-001652,O-00534,Webcam 1080p,Accessories,80,3
I-001653,O-00534,Noise Cancelling Headphones,Electronics,300,1
I-001654,O-00535,Laptop Pro,Electronics,1200,1
I-001655,O-00535,Laptop Pro,Electronics,1200,3
I-001656,O-00535,4K Monitor,Electronics,400,2
I-001657,O-00535,Noise Cancelling Headphones,Electronics,300,3
I-001658,O-00535,Webcam 1080p,Accessories,80,2
I-001659,O-00536,Mechanical Keyboard,Accessories,130,1
I-001660,O-00536,Noise Cancelling Headphones,Electronics,300,1
I-001661,O-00536,Wireless Mouse,Accessories,50,2
I-001662,O-00536,Monitor Stand,Accessories,75,2
I-001663,O-00536,Noise Cancelling Headphones,Electronics,300,1
I-001664,O-00537,Noise Cancelling Headphones,Electronics,300,2
I-001665,O-00537,Mechanical Keyboard,Accessories,130,3
I-001666,O-00538,Laptop Pro,Electronics,1200,2
I-001667,O-00538,Monitor Stand,Accessories,75,2
I-001668,O-00539,Wireless Mouse,Accessories,50,2
I-001669,O-00539,Standing Desk,Furniture,600,1
I-001670,O-00540,Noise Cancelling Headphones,Electronics,300,2
I-001671,O-00540,Monitor Stand,Accessories,75,2
I-001672,O-00541,Noise Cancelling Headphones,Electronics,300,3
I-001673,O-00541,Monitor Stand,Accessories,75,1
I-001674,O-00541,Laptop Pro,Electronics,1200,1
I-001675,O-00541,Wireless Mouse,Accessories,50,2
I-001676,O-00541,Laptop Pro,Electronics,1200,2
I-001677,O-00542,Webcam 1080p,Accessories,80,3
I-001678,O-00542,Wireless Mouse,Accessories,50,3
I-001679,O-00542,Laptop Pro,Electronics,1200,1
I-001680,O-00542,Standing Desk,Furniture,600,3
I-001681,O-00543,Webcam 1080p,Accessories,80,3
I-001682,O-00544,Webcam 1080p,Accessories,80,3
I-001683,O-00544,Monitor Stand,Accessories,75,3
I-001684,O-00544,Noise Cancelling Headphones,Electronics,300,2
I-001685,O-00544,Standing Desk,Furniture,600,2
I-001686,O-00544,Noise Cancelling Headphones,Electronics,300,1
I-001687,O-00545,Webcam 1080p,Accessories,80,2
I-001688,O-00545,4K Monitor,Electronics,400,2
I-001689,O-00545,Wireless Mouse,Accessories,50,3
I-001690,O-00546,Noise Cancelling Headphones,Electronics,300,3
I-001691,O-00546,4K Monitor,Electronics,400,3
I-001692,O-00547,Standing Desk,Furniture,600,1
I-001693,O-00547,Noise Cancelling Headphones,Electronics,300,2
I-001694,O-00547,Noise Cancelling Headphones,Electronics,300,1
I-001695,O-00547,Monitor Stand,Accessories,75,1
I-001696,O-00548,Monitor Stand,Accessories,75,2
I-001697,O-00548,Standing Desk,Furniture,600,1
I-001698,O-00548,Standing Desk,Furniture,600,1
I-001699,O-00548,Wireless Mouse,Accessories,50,3
I-001700,O-00548,Webcam 1080p,Accessories,80,3
I-001701,O-00549,Mechanical Keyboard,Accessories,130,1
I-001702,O-00549,Standing Desk,Furniture,600,3
I-001703,O-00549,Wireless Mouse,Accessories,50,3
I-001704,O-00550,Office Chair,Furniture,250,3
I-001705,O-00550,Standing Desk,Furniture,600,1
I-001706,O-00550,Standing Desk,Furniture,600,3
I-001707,O-00551,Noise Cancelling Headphones,Electronics,300,2
I-001708,O-00552,Monitor Stand,Accessories,75,3
I-001709,O-00552,Laptop Pro,Electronics,1200,1
I-001710,O-00552,4K Monitor,Electronics,400,2
I-001711,O-00552,Wireless Mouse,Accessories,50,2
I-001712,O-00552,Office Chair,Furniture,250,1
I-001713,O-00553,4K Monitor,Electronics,400,2
I-001714,O-00553,Webcam 1080p,Accessories,80,2
I-001715,O-00553,4K Monitor,Electronics,400,2
I-001716,O-00553,Mechanical Keyboard,Accessories,130,3
I-001717,O-00553,4K Monitor,Electronics,400,3
I-001718,O-00554,Standing Desk,Furniture,600,3
I-001719,O-00554,Standing Desk,Furniture,600,1
I-001720,O-00554,Mechanical Keyboard,Accessories,130,2
I-001721,O-00554,Office Chair,Furniture,250,2
I-001722,O-00554,Office Chair,Furniture,250,1
I-001723,O-00555,Standing Desk,Furniture,600,1
I-001724,O-00555,Noise Cancelling Headphones,Electronics,300,1
I-001725,O-00556,Monitor Stand,Accessories,75,1
I-001726,O-00557,Wireless Mouse,Accessories,50,3
I-001727,O-00557,Laptop Pro,Electronics,1200,3
I-001728,O-00557,Standing Desk,Furniture,600,2
I-001729,O-00557,Monitor Stand,Accessories,75,2
I-001730,O-00558,Mechanical Keyboard,Accessories,130,2
I-001731,O-00558,Monitor Stand,Accessories,75,1
I-001732,O-00558,Monitor Stand,Accessories,75,1
I-001733,O-00558,Webcam 1080p,Accessories,80,3
I-001734,O-00558,Mechanical Keyboard,Accessories,130,1
I-001735,O-00559,Standing Desk,Furniture,600,1
I-001736,O-00559,Wireless Mouse,Accessories,50,3
I-001737,O-00559,Standing Desk,Furniture,600,1
I-001738,O-00559,Noise Cancelling Headphones,Electronics,300,2
I-001739,O-00560,Laptop Pro,Electronics,1200,1
I-001740,O-00560,Wireless Mouse,Accessories,50,3
I-001741,O-00560,4K Monitor,Electronics,400,2
I-001742,O-00560,Webcam 1080p,Accessories,80,1
I-001743,O-00561,Monitor Stand,Accessories,75,2
I-001744,O-00562,Mechanical Keyboard,Accessories,130,1
I-001745,O-00563,Office Chair,Furniture,250,1
I-001746,O-00563,Monitor Stand,Accessories,75,1
I-001747,O-00563,Office Chair,Furniture,250,1
I-001748,O-00564,Monitor Stand,Accessories,75,3
I-001749,O-00564,Webcam 1080p,Accessories,80,2
I-001750,O-00564,Office Chair,Furniture,250,1
I-001751,O-00564,Office Chair,Furniture,250,1
I-001752,O-00564,Wireless Mouse,Accessories,50,3
I-001753,O-00565,Laptop Pro,Electronics,1200,2
I-001754,O-00565,Laptop Pro,Electronics,1200,3
I-001755,O-00565,Mechanical Keyboard,Accessories,130,2
I-001756,O-00566,Noise Cancelling Headphones,Electronics,300,3
I-001757,O-00566,Mechanical Keyboard,Accessories,130,1
I-001758,O-00566,Standing Desk,Furniture,600,1
I-001759,O-00567,4K Monitor,Electronics,400,1
I-001760,O-00567,Standing Desk,Furniture,600,3
I-001761,O-00567,Standing Desk,Furniture,600,3
I-001762,O-00567,Wireless Mouse,Accessories,50,3
I-001763,O-00567,Standing Desk,Furniture,600,2
I-001764,O-00568,Office Chair,Furniture,250,2
I-001765,O-00568,Monitor Stand,Accessories,75,3
I-001766,O-00568,Mechanical Keyboard,Accessories,130,2
I-001767,O-00568,Webcam 1080p,Accessories,80,3
I-001768,O-00569,Noise Cancelling Headphones,Electronics,300,3
I-001769,O-00570,4K Monitor,Electronics,400,3
I-001770,O-00571,4K Monitor,Electronics,400,1
I-001771,O-00571,Wireless Mouse,Accessories,50,3
I-001772,O-00571,4K Monitor,Electronics,400,3
I-001773,O-00572,Standing Desk,Furniture,600,1
I-001774,O-00572,Webcam 1080p,Accessories,80,1
I-001775,O-00572,Mechanical Keyboard,Accessories,130,3
I-001776,O-00572,Standing Desk,Furniture,600,3
I-001777,O-00572,Mechanical Keyboard,Accessories,130,1
I-001778,O-00573,Office Chair,Furniture,250,1
I-001779,O-00574,Noise Cancelling Headphones,Electronics,300,3
I-001780,O-00574,Noise Cancelling Headphones,Electronics,300,2
I-001781,O-00575,Noise Cancelling Headphones,Electronics,300,3
I-001782,O-00576,Monitor Stand,Accessories,75,1
I-001783,O-00576,Laptop Pro,Electronics,1200,2
I-001784,O-00576,Noise Cancelling Headphones,Electronics,300,2
I-001785,O-00577,Monitor Stand,Accessories,75,2
I-001786,O-00577,Noise Cancelling Headphones,Electronics,300,2
I-001787,O-00578,Laptop Pro,Electronics,1200,2
I-001788,O-00578,Webcam 1080p,Accessories,80,1
I-001789,O-00578,Mechanical Keyboard,Accessories,130,1
I-001790,O-00579,Standing Desk,Furniture,600,3
I-001791,O-00579,Wireless Mouse,Accessories,50,1
I-001792,O-00579,Webcam 1080p,Accessories,80,1
I-001793,O-00580,Webcam 1080p,Accessories,80,1
I-001794,O-00580,Wireless Mouse,Accessories,50,2
I-001795,O-00580,Standing Desk,Furniture,600,2
I-001796,O-00580,Office Chair,Furniture,250,2
I-001797,O-00580,Laptop Pro,Electronics,1200,2
I-001798,O-00581,Laptop Pro,Electronics,1200,1
I-001799,O-00582,4K Monitor,Electronics,400,1
I-001800,O-00582,Mechanical Keyboard,Accessories,130,2
I-001801,O-00582,Standing Desk,Furniture,600,2
I-001802,O-00582,Monitor Stand,Accessories,75,3
I-001803,O-00582,Wireless Mouse,Accessories,50,2
I-001804,O-00583,Mechanical Keyboard,Accessories,130,2
I-001805,O-00584,Webcam 1080p,Accessories,80,3
I-001806,O-00584,Laptop Pro,Electronics,1200,3
I-001807,O-00585,Office Chair,Furniture,250,3
I-001808,O-00586,Office Chair,Furniture,250,1
I-001809,O-00586,Monitor Stand,Accessories,75,3
I-001810,O-00587,Wireless Mouse,Accessories,50,3
I-001811,O-00587,Webcam 1080p,Accessories,80,2
I-001812,O-00587,Monitor Stand,Accessories,75,3
I-001813,O-00587,Webcam 1080p,Accessories,80,2
I-001814,O-00587,Noise Cancelling Headphones,Electronics,300,1
I-001815,O-00588,Noise Cancelling Headphones,Electronics,300,3
I-001816,O-00589,4K Monitor,Electronics,400,2
I-001817,O-00589,Wireless Mouse,Accessories,50,2
I-001818,O-00589,Laptop Pro,Electronics,1200,3
I-001819,O-00590,Noise Cancelling Headphones,Electronics,300,3
I-001820,O-00590,Monitor Stand,Accessories,75,1
I-001821,O-00590,Monitor Stand,Accessories,75,3
I-001822,O-00591,Office Chair,Furniture,250,3
I-001823,O-00591,Wireless Mouse,Accessories,50,1
I-001824,O-00591,Mechanical Keyboard,Accessories,130,1
I-001825,O-00591,Laptop Pro,Electronics,1200,3
I-001826,O-00591,Laptop Pro,Electronics,1200,3
I-001827,O-00592,Noise Cancelling Headphones,Electronics,300,2
I-001828,O-00592,Wireless Mouse,Accessories,50,3
I-001829,O-00592,Mechanical Keyboard,Accessories,130,2
I-001830,O-00593,Webcam 1080p,Accessories,80,3
I-001831,O-00593,Standing Desk,Furniture,600,2
I-001832,O-00593,Office Chair,Furniture,250,2
I-001833,O-00594,Mechanical Keyboard,Accessories,130,1
I-001834,O-00594,4K Monitor,Electronics,400,3
I-001835,O-00595,4K Monitor,Electronics,400,2
I-001836,O-00595,Laptop Pro,Electronics,1200,1
I-001837,O-00596,Standing Desk,Furniture,600,2
I-001838,O-00597,Webcam 1080p,Accessories,80,3
I-001839,O-00597,Standing Desk,Furniture,600,3
I-001840,O-00597,Standing Desk,Furniture,600,1
I-001841,O-00597,Mechanical Keyboard,Accessories,130,3
I-001842,O-00597,Noise Cancelling Headphones,Electronics,300,1
I-001843,O-00598,Standing Desk,Furniture,600,2
I-001844,O-00598,Monitor Stand,Accessories,75,2
I-001845,O-00598,Noise Cancelling Headphones,Electronics,300,1
I-001846,O-00598,Noise Cancelling Headphones,Electronics,300,3
I-001847,O-00599,Wireless Mouse,Accessories,50,2
I-001848,O-00600,Mechanical Keyboard,Accessories,130,1
I-001849,O-00600,Wireless Mouse,Accessories,50,2
I-001850,O-00601,Wireless Mouse,Accessories,50,3
I-001851,O-00601,Noise Cancelling Headphones,Electronics,300,1
I-001852,O-00601,4K Monitor,Electronics,400,1
I-001853,O-00602,Webcam 1080p,Accessories,80,3
I-001854,O-00602,Laptop Pro,Electronics,1200,1
I-001855,O-00602,Mechanical Keyboard,Accessories,130,1
I-001856,O-00602,Standing Desk,Furniture,600,1
I-001857,O-00603,Laptop Pro,Electronics,1200,1
I-001858,O-00603,Office Chair,Furniture,250,3
I-001859,O-00603,Mechanical Keyboard,Accessories,130,3
I-001860,O-00603,Wireless Mouse,Accessories,50,3
I-001861,O-00604,4K Monitor,Electronics,400,3
I-001862,O-00604,Laptop Pro,Electronics,1200,1
I-001863,O-00604,Wireless Mouse,Accessories,50,3
I-001864,O-00604,Laptop Pro,Electronics,1200,3
I-001865,O-00604,Office Chair,Furniture,250,2
I-001866,O-00605,Noise Cancelling Headphones,Electronics,300,3
I-001867,O-00605,Laptop Pro,Electronics,1200,3
I-001868,O-00606,4K Monitor,Electronics,400,3
I-001869,O-00606,Standing Desk,Furniture,600,3
I-001870,O-00606,Noise Cancelling Headphones,Electronics,300,1
I-001871,O-00606,Laptop Pro,Electronics,1200,2
I-001872,O-00606,Monitor Stand,Accessories,75,2
I-001873,O-00607,Office Chair,Furniture,250,1
I-001874,O-00607,Standing Desk,Furniture,600,3
I-001875,O-00607,Mechanical Keyboard,Accessories,130,1
I-001876,O-00607,Monitor Stand,Accessories,75,1
I-001877,O-00608,Webcam 1080p,Accessories,80,2
I-001878,O-00608,Mechanical Keyboard,Accessories,130,1
